business_id,address,city,state,postal_code,name,review_count,stars,type,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,WheelchairAccessible,Caters,GoodForKids,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTakeOut,RestaurantsTableService,BusinessParkingTypes,RestaurantsPriceRange,Ambience_Offered,Alcohol,WiFi,Music_Offered,Categories_Offered,Categories_NightLife,Categories_Bars,Categories_AmericanTraditional,Categories_FastFood,Categories_Pizza,Categories_Sandwiches,Categories_Coffee&Tea,Categories_Italian
HJ6SjCczEIYQr9hR2lv00A,7280 W Azure Dr,Las Vegas,NV,89130,Al's Donuts & Cafe Burger,93,3.0,business,1,0,1,1,1,1,1,1,1,1,0,1,0,1, 1,0,0,0,0,4,0,0,0,0,0,0,0,0
HxOycKEgCl7aXjBsVs0t-w,7135 W Ann Rd,Las Vegas,NV,89130,Quiznos,7,3.0,business,0,0,1,0,1,1,0,1,0,1,0,1,0,0, 1,0,0,0,0,4,0,0,1,0,1,0,0,0
dC6erJ1htWZO9N-Z3BakZQ,"10890 S Eastern Ave, Ste 109",Henderson,NV,89052,Pat Thai,18,3.5,business,0,0,1,1,0,1,0,0,1,0,0,1,1,1, 1,0,0,0,0,2,0,0,0,0,0,0,0,0
yZ5yE5HV-BCAfI0pEi22eA,,Henderson,NV,89002,Foodslingers,5,4.5,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,4,0,0,0,0,0,0,0,0
-CbDQXiuKzPQ0_jiUz03aw,"3130 E Sunset Rd, Ste C",Las Vegas,NV,89120,Taiga Modern Japanese & Thai Restaurant,50,4.0,business,0,0,1,0,0,1,0,0,1,1,1,1,1,1, 2,1,1,0,0,3,0,0,0,0,0,0,0,0
wpkmz67yw3oyXc0ykIslNw,"6087 S Pecos Rd, Ste 102",Las Vegas,NV,89120,Dang Dee Thai Cuisine,57,4.0,business,1,0,1,0,1,1,0,0,0,1,1,1,1,1, 1,1,0,2,0,2,0,0,0,0,0,0,0,0
xfjlangmlfh0oH263umWig,2430 Pebble Rd,Henderson,NV,89074,PT'S Tavern,34,3.0,business,1,0,1,0,0,0,1,1,0,1,0,1,1,0, 2,1,2,2,0,5,0,0,0,0,0,1,0,0
3LWsVfsSmb_Nzbi2YQ-NIA,4022 S Maryland Pkwy,Las Vegas,NV,89119,Delhi Indian Cuisine,486,4.0,business,1,0,1,1,1,1,0,0,1,1,1,1,1,1, 2,1,2,0,0,7,0,0,0,0,0,0,0,0
hl0TAS9Bc8sM4vzHXUe0Dg,"4680 S Polaris Ave, Ste 240",Las Vegas,NV,89103,Crowd Control Marketing Group,5,4.0,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
2smgOPhpYbDT7G5tbVRdiQ,3620 W Tropicana Ave,Las Vegas,NV,89103,Burger King,10,2.5,business,1,0,1,0,0,1,0,0,0,1,0,1,0,0, 2,0,0,0,0,4,0,0,0,0,0,1,0,0
vfMV2La_c4rfq3NeT-lKFw,"Meadows Mall, 4300 Meadows Ln, Ste 10",Las Vegas,NV,89107,Sansei Japanese Cuisine,8,3.0,business,0,0,1,0,0,1,0,0,0,0,0,1,0,0, 1,0,0,0,0,3,0,0,0,0,0,0,0,0
G9Cz2lUnLxv1cj6fnv73XA,3000 Paradise Rd,Las Vegas,NV,89109,Burger Bistro,53,2.5,business,0,0,1,0,0,1,1,0,0,1,1,1,1,1, 2,1,2,0,0,2,0,0,0,0,0,0,0,0
jovBGZAYjGRusbKPnePufA,"1910 Village Center Cir, Ste 3",Las Vegas,NV,89134,Brown Rice Thai Kitchen,75,4.0,business,1,0,1,0,0,1,0,1,0,0,0,1,0,1, 2,0,0,0,0,2,0,0,0,0,0,0,0,0
5MlgZwfmaegOL7_FJ3b7lA,1035 S Rainbow Blvd,Las Vegas,NV,89145,Papa Murphy's Take 'N' Bake Pizza,19,4.5,business,1,0,1,0,1,1,0,0,0,1,0,1,0,1, 1,1,0,0,0,2,0,0,0,1,0,0,0,0
YsGN4k4N4a5LWxe6H-yviA,"2797 S. Maryland Pkwy., #30",Las Vegas,NV,89109,Pizza Hut,15,2.5,business,0,0,1,0,1,1,0,0,1,1,1,1,0,1, 2,0,0,0,0,2,0,0,0,1,0,0,0,0
RsYoYl_4p5fXMOWejuzJiw,4080 Paradise Rd,Las Vegas,NV,89169,Hookah2Go,5,5.0,business,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1
Ums3gaP2qM3W1XcA5r6SsQ,6410 N Durango Dr,Las Vegas,NV,89149,Braddah's Island Style,259,4.0,business,1,0,1,1,1,1,0,0,0,1,0,1,0,1, 1,1,0,2,0,6,0,0,0,0,0,0,0,0
mGkVxLpndvodT92iRvbLyQ,"410 S Rampart Blvd, Ste 120",Las Vegas,NV,89145,Social Bistro & Wine Bar,24,3.5,business,1,0,1,0,0,0,1,1,0,1,1,1,1,1, 2,1,1,2,1,6,0,0,0,1,0,0,1,1
45zlHi1yyrjpQS_icSi60A,2101 Texas Star Ln,North Las Vegas,NV,89032,Feast Buffet,65,2.5,business,1,0,1,1,0,1,0,0,0,1,0,0,1,1, 1,1,1,2,0,2,0,0,0,0,0,0,0,0
217u7Wad7y90x4el26-TIw,"7240 W Azure Dr, Ste 155",Las Vegas,NV,89130,Capriotti's Sandwich Shop,65,4.0,business,1,0,1,0,1,1,0,0,1,1,0,1,0,1, 1,1,0,0,0,2,0,0,1,0,0,0,0,0
750iLCqKvDnIWzRSRSUlrg,2900 E Patrick Ln,Las Vegas,NV,89120,Bob's East Side Deli,64,4.0,business,1,0,1,1,1,1,1,0,1,1,0,1,0,1, 1,1,0,0,0,3,0,0,1,0,0,0,0,0
N3WQPXoVeCuzqyPIvWIX5Q,"900 Karen Ave, Ste C108",Las Vegas,NV,89109,Las Vegas Lounge,11,3.5,business,1,0,1,1,0,0,1,0,0,1,0,0,0,1, 2,1,2,0,0,4,0,0,0,0,0,0,1,1
TCWMgOiV0PxQkWE1SyBIWQ,"Hard Rock Hotel & Casino, 4455 Paradise Rd",Las Vegas,NV,89169,Nobu,890,4.0,business,0,0,1,1,0,0,0,0,0,1,1,0,1,1, 4,1,2,0,0,3,0,0,0,0,0,0,0,0
L9hxsakFxY315yPqCZL-zQ,"Rumor Hotel, 455 E Harmon Ave",Las Vegas,NV,89169,Addiction Restaurant,59,3.0,business,1,0,1,1,1,0,0,1,0,1,1,1,1,1, 2,1,2,2,0,6,0,0,0,0,0,1,0,0
5uMby-2z4xIFBQjgTLCYdg,4110 S Maryland Pkwy,Las Vegas,NV,89119,The Dive Bar,39,4.0,business,1,0,1,1,0,0,1,0,0,1,0,0,0,1, 1,1,2,0,1,5,0,0,0,0,0,0,1,1
JIpkbdQitnD1A5jfyz6xDg,609 N Nellis Blvd,Las Vegas,NV,89110,Miles Bake Shop & Hawaiian Foods,7,4.0,business,0,0,1,1,0,1,0,0,0,1,0,1,0,1, 1,0,0,0,0,4,0,0,0,0,0,0,0,0
32u4chtkG4fIa52396iOhw,"241 N Nellis Blvd, Ste 102",Las Vegas,NV,89110,Papa John's Pizza,19,1.5,business,0,0,1,0,0,1,0,0,1,1,0,1,0,0, 2,0,0,0,0,2,0,0,0,1,0,0,0,0
K5Ex8diP6rIh8P16D8KHVA,"7160 N Durango Dr, Ste 110",Las Vegas,NV,89149,Sammy's Woodfired Pizza and Grill,97,4.0,business,0,0,1,1,1,1,1,1,0,1,1,1,1,1, 2,1,1,0,0,3,0,0,0,1,0,0,0,0
XpB1GKENtgaaO4KoV-uswQ,240 S Decatur Blvd,Las Vegas,NV,89107,Port of Subs,7,3.5,business,0,0,1,1,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,2,0,0,1,0,0,0,0,0
LQNrsH1ctqV256-v5v4jdQ,865 N Lamb Blvd,Las Vegas,NV,89110,Sunnys Chicken & Fish,77,4.0,business,1,0,1,0,0,1,0,0,0,1,0,1,0,1, 1,1,0,0,0,4,0,0,0,0,0,0,0,0
FPSEdTcWqsoCuxOsrQ4PFw,10520 S Eastern Ave,Henderson,NV,89052,Sweet Tomatoes Express,10,3.5,business,0,0,1,0,0,1,0,1,0,1,0,1,0,1, 1,1,0,0,0,5,0,0,0,0,0,0,0,0
kj1KQgC-mCRV4vYZlWitzg,2654 W Horizon Ridge Pkwy,Henderson,NV,89052,Panda Express,16,3.0,business,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
JC7HF7jRVqULhTOTE2n6ug,1940 Village Center Cir,Las Vegas,NV,89134,Haggen Food & Pharmacy,39,1.5,business,1,0,1,0,0,1,0,0,0,1,0,1,0,0, 4,0,0,0,0,9,0,0,0,0,0,0,0,0
MQiNywdecInMlkW06WYaCg,2025 Village Center Cir,Las Vegas,NV,89134,Maru Korean BBQ & Sushi,74,3.5,business,0,0,1,1,0,1,1,1,0,1,1,1,1,1, 2,1,2,0,0,3,0,0,0,0,0,0,0,0
RVUsquY9ozToz3Hhmohq4w,"4010 S Rainbow Blvd, Ste A",Las Vegas,NV,89103,Starbucks,49,4.0,business,1,0,1,0,0,0,0,1,0,0,0,1,0,1, 1,0,0,2,0,2,0,1,0,0,0,0,0,0
ltl1WFdxYcyKOCnV6llQjw,"Palms Casino Resort, 4321 West Flamingo Rd",Las Vegas,NV,89103,Cathay House,18,2.5,business,0,0,1,0,0,1,1,0,0,1,0,1,1,0, 1,0,0,0,0,3,0,0,0,0,0,0,0,0
F6ScBoyzVPhuvyJUUdUZ9Q,"4970 South Arville St, Ste 104",Las Vegas,NV,89118,Markato Ethiopian Restaurant,3,4.5,business,1,0,1,0,0,1,0,1,0,0,1,1,1,0, 2,0,0,0,0,2,0,0,0,0,0,0,0,0
H8p7tEvUmJ2sTxxdmxnrMg,"Palace Station Hotel & Casino, 2412 W Sahara Ave",Las Vegas,NV,89102,Cabo Mexican Restaurant,38,2.5,business,0,0,1,0,0,1,1,0,0,1,1,1,1,2, 2,1,2,0,0,2,0,0,0,0,0,0,0,0
cNBTDuIAQkqRLl_OxMl-2w,1516 S Las Vegas Blvd,Las Vegas,NV,89104,Felix Hot Dog Taco Shop,6,5.0,business,0,0,1,0,0,1,1,1,0,1,0,1,0,0, 1,0,0,0,0,3,0,0,0,0,0,0,0,0
wf-Uj0LIfPhVSbxlmPcUqw,"610 E Sahara Ave, Ste 2",Las Vegas,NV,89104,Cafe Heidelberg German Market & Restaurant,44,3.5,business,0,0,1,1,0,1,0,0,0,1,1,1,1,1, 2,1,1,0,0,3,0,0,0,0,0,0,0,0
DZN44_XFktITlIUec4H69w,9711 S Eastern Ave,Las Vegas,NV,89183,Chicago Tasty Dogs,31,3.0,business,0,0,1,1,0,1,1,1,0,1,0,1,0,1, 1,1,0,0,0,3,0,0,0,0,0,0,0,0
InPTaYZ5j_4Iz6KCg5sAng,2425 N Las Vegas Blvd N,North Las Vegas,NV,89030,No Te Rajes Jalisco,8,4.0,business,0,0,1,0,0,1,1,1,0,1,0,1,1,0, 2,0,1,0,0,2,0,0,0,0,0,0,0,0
klSwUcoOjBMQF5OBOQvqcA,3275 W Ann Rd,North Las Vegas,NV,89031,Kusina Ni Lorraine,44,3.0,business,1,0,1,0,1,1,1,0,0,1,0,1,0,0, 1,1,0,0,0,2,0,0,0,0,0,0,0,0
-C8sSrFqaCxp51pyo-fQLQ,"3655 S Durango Dr, Ste 9",Las Vegas,NV,89147,The Rice Shop,97,4.5,business,1,0,1,0,0,1,1,0,0,0,0,1,0,1, 1,1,0,0,0,5,0,0,0,0,0,0,0,0
16tWXenJ1wTqugXJU7yiZg,7435 S Durango Dr,Las Vegas,NV,89113,808 Sushi,408,3.5,business,1,0,1,1,1,1,1,0,0,1,0,1,1,1, 2,1,1,0,0,4,0,0,0,0,0,0,0,0
kcxD07NmyWxAHvrzS7LD8A,1717 S Decatur,Las Vegas,NV,89102,Love Empanadas,5,5.0,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
GIzVp-IWJFF9Jpxy4dvLGw,1021 E Charleston Blvd,Las Vegas,NV,89101,Tacos Estephanie,5,4.5,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,5,0,0,0,0,0,0,0,0
CRGbgpxtfACCB5P7fStQWA,"150 Las Vegas Blvd N, Ste 190",Las Vegas,NV,89101,Oddfellows,23,4.5,business,1,0,1,1,0,0,1,1,0,1,0,0,0,2, 1,0,2,0,1,6,0,0,0,0,0,0,1,1
Rs1P2TXhuieeVQCsmInh8A,7096 N Durango Dr,Las Vegas,NV,89149,El Pollo Loco,56,2.5,business,1,0,1,0,1,1,0,0,0,1,0,1,0,1, 1,1,0,0,0,3,0,0,0,0,1,0,0,0
EEePiBwchl-TIBVcTdE0RA,"Excalibur Food Court, 3850 Las Vegas Blvd S",Las Vegas,NV,89119,McDonald's,28,2.0,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,1,0,2,0,3,0,0,0,0,1,0,0,0
kFMo0ErTOpA8mgLe69iCgg,3150 Paradise Rd,Las Vegas,NV,89109,Nathan's Famous,3,3.0,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
wRY_ZJU8-z2QWTqtgoumGA,"Aliante Casino & Hotel, 7300 Aliante Pkwy",North Las Vegas,NV,89084,Farm,112,3.0,business,1,0,1,0,0,1,0,0,0,1,0,1,1,3, 2,1,1,0,0,3,0,0,0,0,0,1,0,0
_esgtYSR_EFtDXTg8MXHgw,"900 Las Vegas Blvd S, Ste 140",Las Vegas,NV,89101,The Lady Silvia,90,4.0,business,0,0,1,1,0,0,1,1,0,1,0,0,0,2, 2,1,2,0,2,7,0,0,0,0,0,0,1,1
OhUvHNtMiRzWLiKiaaXYBg,"10345 S Eastern Ave, Ste 110",Henderson,NV,89052,Pizza Fusion,50,3.5,business,0,0,1,0,1,1,1,0,0,1,0,1,1,1, 2,1,1,2,0,4,0,0,1,1,0,0,0,0
k5ddmLvAKKw9zSusRPM2cQ,,Las Vegas,NV,89121,Poppa Naps BBQ,86,5.0,business,1,0,1,0,1,1,0,1,1,1,1,0,0,0, 2,1,0,0,0,6,0,0,0,0,0,0,0,0
j33FFt-XONn__Z4pghA7yA,117 S Water St,Henderson,NV,89015,The Coffee House & Sweet Buttercupcakes,21,4.0,business,1,0,1,0,0,1,1,1,0,1,0,1,1,0, 1,0,0,2,0,5,0,1,0,0,0,0,0,0
V-aCFCkkRyakP6SeIfG9-A,"10120 W Flamingo Rd, Set 2",Las Vegas,NV,89147,Taste Tea,86,5.0,business,1,0,1,0,0,0,0,0,0,0,0,1,0,1, 1,0,0,2,0,4,0,1,0,0,0,0,0,0
mmbXj7CmjGbH-wR3j6cD0w,"9460 W Flamingo Rd, Ste 100",Las Vegas,NV,89147,Sweet Tomatoes,234,3.5,business,1,0,1,1,1,1,0,1,0,1,0,1,0,1, 1,1,0,0,0,5,0,0,0,0,0,0,0,0
URLIKY1aCKgPG6O3gmeyEA,"2800 W Sahara Ave, Ste 7B",Las Vegas,NV,89102,SilQ Ashes Hookah Lounge,4,5.0,business,1,0,1,1,0,0,1,0,0,1,1,0,0,1, 1,0,0,0,0,3,0,0,0,0,0,0,1,1
SS4HgxPnEgF3cFPQFNDI1g,"Inside Arizona Charlie's Casino, 4575 Boulder Hwy",Las Vegas,NV,89121,Charlie's Cheesesteak Deli,8,4.0,business,0,0,1,0,0,1,1,0,0,1,0,1,0,0, 1,0,0,0,0,4,0,0,0,0,0,0,0,0
gqGvV1NUVjtLeiCGV4NpDA,5725 Losee Rd,North Las Vegas,NV,89084,Rosati's Pizza,114,3.0,business,0,0,1,0,1,1,1,0,1,1,0,1,1,1, 2,1,1,0,0,2,0,0,0,1,0,0,0,0
cAGR_fYNkfKivtkUKmx83A,1305 Arizona St,Boulder City,NV,89005,Matteo's,4,3.0,business,0,0,1,0,0,1,0,1,0,1,1,1,1,1, 1,0,0,0,0,3,1,0,0,0,0,0,0,0
ostVuyoxxQiP3Qik_L7nPA,5881 Centennial Center Blvd,Las Vegas,NV,89149,BJ's Restaurant & Brewhouse,358,3.0,business,1,0,1,0,1,1,1,0,0,1,1,1,1,1, 2,1,2,2,0,5,0,0,0,1,0,0,0,0
I2mnA_OCnIdua0FhW03cUw,"7785 N Durango, Ste 105",Las Vegas,NV,89131,Mantra Masala,22,3.5,business,1,0,1,0,0,1,0,0,0,0,0,1,0,0, 2,0,0,0,0,2,0,0,0,0,0,0,0,0
S6GcR_UsJhVkNoypqfx7Lw,3850 Las Vegas Blvd S,Las Vegas,NV,89109,Lynyrd Skynyrd BBQ and Beer,38,3.0,business,0,0,1,0,0,1,1,0,0,1,1,1,1,2, 2,1,2,0,0,5,0,0,0,0,0,0,0,0
EBnR5M6upBcHfMK4063_Sw,4485 South Jones,Las Vegas,NV,89103,Mob City Pizza,5,3.0,business,0,0,1,1,0,1,0,0,0,1,0,1,1,1, 1,0,2,2,0,2,1,0,0,0,0,0,0,0
4KYnY1nNTaD7vb3Eo1G3Hw,"10525 S Eastern Ave, Ste 130",Henderson,NV,89052,Pizza Hut,29,2.5,business,1,0,1,0,0,1,0,0,1,0,0,1,0,0, 1,0,0,0,0,2,0,0,0,1,0,0,0,0
14hYbBTN3_BqmI1rXbfpbg,1101 Nevada Hwy,Boulder City,NV,89005,Jack in the Box,15,2.5,business,1,0,1,0,0,1,0,1,0,1,0,1,0,0, 1,0,0,0,0,2,0,0,0,0,1,0,0,0
miLGfOp3gvO2y3nMv--1Qg,7020 W Sunset Rd,Las Vegas,NV,89113,Rockin' Baja Lobster,5,3.0,business,0,0,1,1,0,1,0,0,0,1,0,1,1,1, 2,0,2,0,0,2,0,0,0,0,0,0,0,0
OOHDPE3tilNC4md8Lcx_4Q,"1000 N Nellis Blvd, Ste I",Las Vegas,NV,89110,Pon Ocha Soup,51,4.5,business,0,0,1,0,1,1,1,0,1,1,1,1,1,1, 1,1,0,2,0,3,0,0,0,0,0,0,0,0
llkBgJkCJt2qzxcB-eDfzg,2300 Paseo Verde Pkwy,Henderson,NV,89052,Sip Cocktails & Martinis,5,4.0,business,1,0,1,0,0,0,1,0,0,1,0,0,0,0, 2,0,2,0,0,3,0,0,0,0,0,0,1,1
viMNp9q8ATxFCWpLGr4RvQ,1149 E Desert Inn Rd,Las Vegas,NV,89109,Davy's Locker,17,3.5,business,1,0,0,1,0,0,1,0,0,1,0,0,0,2, 1,1,2,0,1,3,0,0,0,0,0,0,1,1
OFw59czUoeeosFMKfRawmg,3987 Paradise Rd,Las Vegas,NV,89169,Gordon Biersch Brewery Restaurant,300,3.5,business,1,0,1,1,1,0,1,1,0,1,1,1,1,1, 2,1,2,2,0,6,0,0,0,0,0,0,1,1
35lDiS--Zx-8HLwv2EZBGQ,"9310 S Eastern Ave, Ste 105",Henderson,NV,89123,QQ Boba,199,4.0,business,1,0,1,1,0,0,0,0,0,0,0,1,0,1, 1,0,0,0,0,4,0,1,0,0,0,0,0,0
19lr9xcN3Ud0w0UX7bl6Qw,6770 N Durango Dr,Las Vegas,NV,89149,Subway,15,2.5,business,1,0,1,1,1,1,0,0,0,0,0,1,0,1, 1,0,0,0,0,3,0,0,1,0,1,0,0,0
UbjXRe-Ku_MWpX27vtIEFw,"6441 N Durango Dr, Centennial Hills",Las Vegas,NV,89149,Domino's Pizza,3,4.5,business,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
pvzJ4ViI8bCgBnAAosLpFA,2680 S Maryland Pkwy,Las Vegas,NV,89109,DJ Bibingkahan,79,3.5,business,0,0,1,1,1,1,1,0,0,1,0,1,0,1, 1,1,0,0,0,2,0,0,0,0,0,0,0,0
nQ--EthdNGaIf_nUkBj6Xw,280 E Flamingo Rd,Las Vegas,NV,89169,Rising Sun,47,4.0,business,0,0,1,1,1,1,1,0,0,1,1,1,1,1, 2,1,2,0,0,3,0,0,0,0,0,0,0,0
hihud--QRriCYZw1zZvW4g,4480 Paradise Rd,Las Vegas,NV,89169,Gangnam Asian BBQ Dining,4120,4.5,business,1,0,1,0,1,1,1,0,0,1,1,1,1,1, 2,2,1,2,0,6,0,0,0,0,0,0,0,0
vOfz55MmWgjNQ3BA2PnhgQ,"The Tuscany Suites & Casino, 255 E Flamingo Rd",Las Vegas,NV,89169,Marilyn's Cafe,474,4.0,business,1,0,1,1,0,1,0,0,0,1,0,1,1,1, 1,1,2,2,0,2,0,0,0,0,0,1,0,0
zPxNDf1iKsDGGpkM44HKxA,7050 N Durango Dr,Las Vegas,NV,89149,Carino's Italian Grill,3,2.5,business,0,0,1,1,0,0,0,0,0,0,0,0,1,0, 2,0,0,0,0,2,1,0,0,0,0,0,0,0
5j7BnXXvlS69uLVHrY9Upw,2375 E Sahara Ave,Las Vegas,NV,89104,El Pollo Loco,36,3.5,business,1,0,1,0,1,1,0,0,0,1,0,1,0,1, 1,1,0,0,0,4,0,0,0,0,1,0,0,0
hpv2WZA4_G1qC65QQ26ZjA,"9230 S Eastern Ave, Ste 100",Las Vegas,NV,89123,Chuck E. Cheese's,53,2.5,business,1,0,1,0,0,1,0,0,0,1,1,0,1,0, 2,0,1,2,0,4,0,0,0,1,0,0,0,0
1yWINuTOUBQj8ELqRNDOWA,3849 Spring Mountain Rd,Las Vegas,NV,89102,Gelato Bar,347,4.5,business,1,0,1,1,0,0,0,0,0,0,0,1,0,1, 1,0,0,2,0,4,0,1,0,0,0,0,0,0
HVFKw_1abKVGYscxYKlKYA,6840 W Sahara Ave,Las Vegas,NV,89146,Al's Beef,163,3.5,business,1,0,1,0,1,1,1,1,0,1,0,1,0,1, 1,1,0,2,0,4,1,0,1,0,0,0,0,0
4BQLF2KNjAzIkK0gDXJK6g,"7930 W Tropical Pkwy, Ste 130",Las Vegas,NV,89149,Giani's New York Pizza & Pasta,25,2.5,business,1,0,1,0,1,1,1,1,1,1,0,1,1,0, 2,1,1,2,0,3,1,0,0,1,0,0,0,0
50tjBMTlIbFBxjTRXAVZHQ,"6935 N Durango Dr, Ste 150",Las Vegas,NV,89149,Dunkin' Donuts,55,2.5,business,1,0,1,0,0,0,0,1,0,0,0,1,0,1, 1,0,0,2,0,4,0,1,0,0,0,0,0,0
x9XCZXcRwUtTWAGd6MRDmw,230 S Rainbow,Las Vegas,NV,89107,Fish Delish,17,4.0,business,0,0,1,0,1,1,1,1,0,1,0,1,0,1, 2,1,0,0,0,2,0,0,0,0,0,0,0,0
cFmranpzNq60YuAJDwCWVQ,"4860 Blue Diamond Rd, Ste 160",Las Vegas,NV,89139,Domino's Pizza,43,2.5,business,1,0,1,0,1,1,0,0,1,1,0,1,0,0, 1,0,0,0,0,6,0,0,1,1,0,0,0,0
_sh6mIBWZis66mAjkjN8Qg,9691 Trailwood Dr,Las Vegas,NV,89134,Rachel's Kitchen,209,3.5,business,1,0,1,1,1,1,1,1,0,1,0,1,0,1, 2,1,1,2,0,7,0,0,1,0,0,1,0,0
hLRorEsACIyya9gA9C3BdQ,"Caesars Palace, 3570 Las Vegas Blvd S",Las Vegas,NV,89136,808,10,3.0,business,0,0,1,1,0,0,0,0,0,1,1,0,0,0, 4,0,0,0,0,2,0,0,0,0,0,0,0,0
HW7zxZhaq01rqphUvae7cA,6851 W Flamingo Rd,Las Vegas,NV,89103,Crowbar,5,3.5,business,1,0,1,0,0,0,1,0,0,1,0,0,0,0, 1,0,2,0,1,2,0,0,0,0,0,0,1,1
vx4YAA02Qz6khRD1fZ1MFA,"Gold Coast Hotel & Casino, 4000 W Flamingo Rd",Las Vegas,NV,89103,Ping Pang Pong,697,3.5,business,0,0,1,1,0,1,0,0,0,1,0,1,1,1, 2,1,1,0,0,5,0,0,0,0,0,0,0,0
cHPhtFqvkQ9hpr_ka-sLow,801 S Pavilion Center Dr,Las Vegas,NV,89144,Costco Food Court,35,4.0,business,1,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,2,0,0,0,0,0,0,0,0
KGOFtZFxAZB15mUlXm39cA,"Texas Station Gambling Hall & Hotel, 2101 Texas Star Ln",North Las Vegas,NV,89130,Pasta Cucina,20,3.0,business,0,0,1,0,0,1,0,0,0,1,1,1,1,1, 2,1,2,0,0,5,1,0,0,0,0,0,0,0
1Iz9OlIJi12jLWrQYoUsAA,1916 Village Center Cir,Las Vegas,NV,89134,Chianti Cafe,8,3.0,business,0,0,1,1,0,1,0,1,0,1,1,0,1,1, 2,0,2,0,1,5,1,0,0,0,0,0,1,1
-ilCufjKjeswCLyIrCtuqQ,"Bally's Hotel and Casino, 3645 Las Vegas Blvd S",Las Vegas,NV,89136,Tequila Bar and Grill,167,3.5,business,1,0,1,1,0,0,1,0,0,1,0,1,1,1, 2,1,2,1,1,4,0,0,0,0,0,0,1,1
e2lApWpoiV2h-sGSlKao-A,"Aliante Hotel & Casino, 7300 Aliante Parkway",North Las Vegas,NV,89084,ETA Lounge,14,3.5,business,1,0,1,0,0,0,1,0,0,1,1,0,0,0, 2,1,2,0,0,3,0,0,0,0,0,0,1,1
yGXKMV1omio1I_3qNLdtAA,3431 N Rancho Dr,Las Vegas,NV,89130,Sonic Drive-In,13,3.5,business,1,0,1,0,0,1,0,1,0,1,0,1,1,0, 1,0,0,0,0,3,0,0,0,0,1,1,0,0
BX-bp0raoO-V1phG66Q9SA,5875 S Rainbow Blvd,Las Vegas,NV,89136,Aroma Garden Cafe,3,4.0,business,0,0,0,0,0,0,0,0,0,0,0,0,1,0, 2,0,0,0,0,2,1,0,0,0,0,0,0,0
WlBvw6R1Qe2yIaZp-2ilZA,11760 W Charleston Blvd,Las Vegas,NV,89138,Toros Cantina & Gaming,236,3.5,business,1,0,1,1,0,0,1,1,0,1,0,1,1,1, 2,1,2,2,0,9,0,0,0,0,0,0,0,0
aveqqTTutqV5tOl3_SeI8A,"103 E Charleston Blvd, Suite 107",Las Vegas,NV,89107,Tinoco's Bistro,9,4.5,business,0,0,1,0,0,1,0,0,0,1,1,1,1,1, 2,0,2,0,0,3,1,0,0,0,0,0,0,0
H7liERB1ZJbaIDVcuK16oA,"4800 E Bonanza Rd, Ste 9",Las Vegas,NV,89110,Casa Tlaquepaque,15,4.0,business,1,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,2,0,0,0,0,0,0,0,0
pFQaji0idkrzv5J-qTQ82Q,1455 S Lamb Blvd,Las Vegas,NV,89104,Golden Corral,569,3.0,business,1,0,1,0,0,1,0,0,0,1,0,1,1,1, 2,1,0,0,0,3,0,0,0,0,0,1,0,0
kd1VNJdd92T2eQ4hqvYQ5A,7810 W Ann Rd,Las Vegas,NV,89149,Above the Crust,158,4.0,business,1,0,1,0,1,1,1,1,1,1,0,1,1,1, 1,1,0,0,0,4,0,0,0,1,0,0,0,0
iSC_NslJHJTtwoaKn6kggw,3481 S Durango Dr,Las Vegas,NV,89117,Carl's Jr,5,4.5,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,4,0,0,0,0,1,0,0,0
DkZnIPTPce-R2uoF-euYyQ,7320 S Rainbow Blvd,Las Vegas,NV,89118,DT's Filipino Food,211,2.5,business,1,0,1,0,1,1,1,0,0,1,1,1,1,1, 2,1,1,0,0,4,0,0,0,0,0,0,0,0
j8LuXVPbusvjbmRL5A8hCg,3900 Las Vegas Blvd,Las Vegas,NV,89119,Centra,18,3.5,business,0,0,1,0,0,0,1,0,0,1,0,0,0,2, 2,1,2,0,1,3,0,0,0,0,0,0,1,1
